Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
buffBerserkerSetBonusDesc,buffs,Buff,,,,,,,,,"貴方の進撃は止められない。

不屈系武器の劣化を{cvar(.BerserkerDurability:0)}%軽減。ティア6で出血と擦過傷を完全無効化。",,,,,,,
buffBerserkerSetBonusTooltip,buffs,Buff,,,,,,,,,バーサーカー セットボーナス発動中,,,,,,,
buffPhantomSetBonusName,buffs,Buff,,,,,,,,,ファントム セットボーナス,,,,,,,
buffPhantomSetBonusDesc,buffs,Buff,,,,,,,,,"幽霊のごとく。

キル毎に{cvar(.PhantomLife:0)} HP回復。ティア6で四肢の捻挫を完全無効化。",,,,,,,
buffPhantomSetBonusTooltip,buffs,Buff,,,,,,,,,ファントム セットボーナス発動中,,,,,,,
buffTinkerSetBonusName,buffs,Buff,,,,,,,,,ティンカー セットボーナス,,,,,,,
buffTinkerSetBonusDesc,buffs,Buff,,,,,,,,,"機械の時代が来る。

制御可能タレット数が{cvar(.TinkerRobot:0)}増加。ティア6で電撃と火傷を完全無効化。",,,,,,,
buffTinkerSetBonusTooltip,buffs,Buff,,,,,,,,,ティンカー セットボーナス発動中,,,,,,,
armorSharpshooterHelmet,items,Clothes,,,,,,,,,シャープシューター・レザーハット,,,,,,,
armorSharpshooterHelmetDesc,items,Clothes,,,,,,,,,"ミディアムアーマー
遥か彼方から敵を捉える。エイム時のスタミナ消費を軽減。

セットボーナス：周囲の敵を減速させ、被爆発ダメージを軽減する。",,,,,,,
armorSharpshooterOutfit,items,Clothes,,,,,,,,,シャープシューター・レザーコート,,,,,,,
armorSharpshooterOutfitDesc,items,Clothes,,,,,,,,,"ミディアムアーマー
ライフルと徹甲弾の組み合わせ。ライフルの最大射程と貫通数が上昇する。

セットボーナス：周囲の敵を減速させ、被爆発ダメージを軽減する。",,,,,,,
armorSharpshooterGloves,items,Clothes,,,,,,,,,シャープシューター・レザーグローブ,,,,,,,
armorSharpshooterGlovesDesc,items,Clothes,,,,,,,,,"ミディアムアーマー
指先ひとつで命を絶つ。知覚系武器のダメージが上昇する。

セットボーナス：周囲の敵を減速させ、被爆発ダメージを軽減する。",,,,,,,
armorSharpshooterBoots,items,Clothes,,,,,,,,,シャープシューター・レザーブーツ,,,,,,,
armorSharpshooterBootsDesc,items,Clothes,,,,,,,,,"ミディアムアーマー
足場を揺るがすな。しゃがみ中の被ダメージを軽減する。

セットボーナス：周囲の敵を減速させ、被爆発ダメージを軽減する。",,,,,,,
armorJuggernautHelmet,items,Clothes,,,,,,,,,ジャガーノート・バシネット,,,,,,,
armorJuggernautHelmetDesc,items,Clothes,,,,,,,,,"ヘビーアーマー
頑として動じぬ。筋力武器使用時のラグドール確率が上昇する。

セットボーナス：体力減少を軽減する。",,,,,,,
armorJuggernautOutfit,items,Clothes,,,,,,,,,ジャガーノート・キュイラス,,,,,,,
armorJuggernautOutfitDesc,items,Clothes,,,,,,,,,"ヘビーアーマー
触れさせはしない。攻撃を受けた際、攻撃者へ一定ダメージを返す。

セットボーナス：体力減少を軽減する。",,,,,,,
armorJuggernautGloves,items,Clothes,,,,,,,,,ジャガーノート・ヴァンブレイス,,,,,,,
armorJuggernautGlovesDesc,items,Clothes,,,,,,,,,"ヘビーアーマー
無骨に頑強。ショットガンのリロード速度が上昇する。

セットボーナス：体力減少を軽減する。",,,,,,,
armorJuggernautBoots,items,Clothes,,,,,,,,,ジャガーノート・グリーヴ,,,,,,,
armorJuggernautBootsDesc,items,Clothes,,,,,,,,,"ヘビーアーマー
永く戦うために。筋力系武器・ツール使用時のスタミナ消費を中程度軽減。筋力近接の攻撃速度がわずかに上昇する。

セットボーナス：体力減少を軽減する。",,,,,,,
armorBerserkerHelmet,items,Clothes,,,,,,,,,バーサーカー・ヘルメット,,,,,,,
armorBerserkerHelmetDesc,items,Clothes,,,,,,,,,"ミディアムアーマー
タガを外せ。マシンガンの命中率が上昇する。

セットボーナス：不屈系武器の使用毎の劣化が軽減される。",,,,,,,
armorBerserkerOutfit,items,Clothes,,,,,,,,,バーサーカー・ジャケット,,,,,,,
armorBerserkerOutfitDesc,items,Clothes,,,,,,,,,"ミディアムアーマー
タフガイ。スタミナと体力が上昇する。

セットボーナス：不屈系武器の使用毎の劣化が軽減される。",,,,,,,
armorBerserkerGloves,items,Clothes,,,,,,,,,バーサーカー・ハーフフィンガーグローブ,,,,,,,
armorBerserkerGlovesDesc,items,Clothes,,,,,,,,,"ミディアムアーマー
指は素早く。マシンガンのリロード速度が上昇する。

セットボーナス：不屈系武器の使用毎の劣化が軽減される。",,,,,,,
armorBerserkerBoots,items,Clothes,,,,,,,,,バーサーカー・ライディングブーツ,,,,,,,
armorBerserkerBootsDesc,items,Clothes,,,,,,,,,"ミディアムアーマー
蝶のように舞い、蜂のように刺す。ナックル系武器の攻撃速度が上昇する。

セットボーナス：不屈系武器の使用毎の劣化が軽減される。",,,,,,,
armorPhantomHelmet,items,Clothes,,,,,,,,,ファントム・フード,,,,,,,
armorPhantomHelmetDesc,items,Clothes,,,,,,,,,"ライトアーマー
わっ！スニーク性能が向上し、敵の捜索時間を短縮する。

セットボーナス：敵を倒すと体力の一部が回復する。",,,,,,,
armorPhantomOutfit,items,Clothes,,,,,,,,,ファントム・クローク,,,,,,,
armorPhantomOutfitDesc,items,Clothes,,,,,,,,,"ライトアーマー
死神の外套のごとく。機敏系武器でのダメージ時、低確率で即死を発動する。

セットボーナス：敵を倒すと体力の一部が回復する。",,,,,,,
armorPhantomGloves,items,Clothes,,,,,,,,,ファントム・グリップ,,,,,,,
armorPhantomGlovesDesc,items,Clothes,,,,,,,,,"ライトアーマー
速すぎて目で追えない。機敏系武器の攻撃速度が上昇する。

セットボーナス：敵を倒すと体力の一部が回復する。",,,,,,,
armorPhantomBoots,items,Clothes,,,,,,,,,ファントム・スニーカー,,,,,,,
armorPhantomBootsDesc,items,Clothes,,,,,,,,,"ライトアーマー
足取りに羽が生える。歩行・走行・しゃがみ移動の速度が上昇する。

セットボーナス：敵を倒すと体力の一部が回復する。",,,,,,,
armorTinkerHelmet,items,Clothes,,,,,,,,,ティンカー・ガスマスク,,,,,,,
armorTinkerHelmetDesc,items,Clothes,,,,,,,,,"ヘビーアーマー
再利用もまた科学だ。攻撃時、確率でタレット弾を獲得する。

セットボーナス：制御可能なロボットタレット数が増加する。",,,,,,,
armorTinkerOutfit,items,Clothes,,,,,,,,,ティンカー・ヘビーコート,,,,,,,
armorTinkerOutfitDesc,items,Clothes,,,,,,,,,"ヘビーアーマー
警告、高電圧。攻撃してきた敵が感電する。

セットボーナス：制御可能なロボットタレット数が増加する。",,,,,,,
armorTinkerGloves,items,Clothes,,,,,,,,,ティンカー・ラボグローブ,,,,,,,
armorTinkerGlovesDesc,items,Clothes,,,,,,,,,"ヘビーアーマー
ハイテク。知能系武器のダメージが上昇する。

セットボーナス：制御可能なロボットタレット数が増加する。",,,,,,,
armorTinkerBoots,items,Clothes,,,,,,,,,ティンカー・対地ブーツ,,,,,,,
armorTinkerBootsDesc,items,Clothes,,,,,,,,,"ヘビーアーマー
粒子加速器のごとく。知能系武器の攻撃速度が上昇する。スタンバトンのスタミナ消費がわずかに減少する。

セットボーナス：制御可能なロボットタレット数が増加する。",,,,,,,
statAimingStaminaLoss,ui_display,Item stat,,,,,,,,,エイム時スタミナ消費,,,,,,,
statPerceptionDamage,ui_display,Item stat,,,,,,,,,知覚系武器ダメージ,,,,,,,
statCrouchDamageResist,ui_display,Item stat,,,,,,,,,しゃがみ被ダメ軽減,,,,,,,
statRagdollChance,ui_display,Item stat,,,,,,,,,ラグドール確率,,,,,,,
statSpikeDamage,ui_display,Item stat,,,,,,,,,反射ダメージ,,,,,,,
statShotgunReloadSpeed,ui_display,Item stat,,,,,,,,,ショットガン リロード速度,,,,,,,
statStrengthStaminaLoss,ui_display,Item stat,,,,,,,,,筋力武器スタミナ消費,,,,,,,
statStrengthAttackSpeed,ui_display,Item stat,,,,,,,,,筋力武器攻撃速度,,,,,,,
statMachineGunAccuracy,ui_display,Item stat,,,,,,,,,マシンガン命中率,,,,,,,
statMachineGunReloadSpeed,ui_display,Item stat,,,,,,,,,マシンガン リロード速度,,,,,,,
statBrawlerAttackSpeed,ui_display,Item stat,,,,,,,,,格闘武器攻撃速度,,,,,,,
statInstantKillChance,ui_display,Item stat,,,,,,,,,即死確率,,,,,,,
statAgilityAttackSpeed,ui_display,Item stat,,,,,,,,,機敏武器攻撃速度,,,,,,,
statMovementSpeed,ui_display,Item stat,,,,,,,,,移動速度,,,,,,,
statTurretAmmoChance,ui_display,Item stat,,,,,,,,,タレット弾獲得確率,,,,,,,
statIntellectDamage,ui_display,Item stat,,,,,,,,,知能武器ダメージ,,,,,,,
statIntellectAttackSpeed,ui_display,Item stat,,,,,,,,,知能武器攻撃速度,,,,,,,
statStunBatonStaminaLoss,ui_display,Item stat,,,,,,,,,スタンバトン スタミナ消費,,,,,,,

# === More Quest Options ===
quest_buried_supplies_response,,,,,,,,,,,埋蔵物資 ([DECEA3]{treasure.distance} {treasure.direction}[-]),,,,,,,
quest_clear_response,,,,,,,,,,,掃討 [A3B3DE]{poi.name}[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_fetch_response,,,,,,,,,,,回収 [A3B3DE]{poi.name}[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_fetch_clear_response,,,,,,,,,,,回収＆掃討 [A3B3DE]{poi.name}[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_restore_power_response,,,,,,,,,,,電力復旧 [A3B3DE]{poi.name}[-] [[FF5733]夜間限定[-]] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_infestation_response,,,,,,,,,,,蔓延 [A3B3DE]{poi.name}[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_next_trader_response,,,,,,,,,,,交易ルート開拓 ([DECEA3]{goto.distance} {goto.direction}[-]),,,,,,,
quest_next_trader,,,,,,,,,,,交易ルート開拓,,,,,,,
quest_bandits_steal_response,,,,,,,,,,,バンディット強奪 ([DECEA3]{poi.distance} {poi.direction}[-]) [A3B3DE]{poi.name}[-],,,,,,,
quest_duke_steal_response,,,,,,,,,,,デュークの強奪 ([DECEA3]{poi.distance} {poi.direction}[-]) [A3B3DE]{poi.name}[-],,,,,,,
flogi_fortify_response,,,,,,,,,,,[FDD835]要塞化[-] ([DECEA3]{poi.distance} {poi.direction}[-]) [A3B3DE]{poi.name}[-],,,,,,,
flogi_explosives_response,,,,,,,,,,,[3f8000]爆発物略奪[-] ([DECEA3]{poi.distance} {poi.direction}[-]) [A3B3DE]{poi.name}[-],,,,,,,
flogi_raze_response,,,,,,,,,,,[00FFFF]蔓延建物の破壊[-] ([DECEA3]{poi.distance} {poi.direction}[-]) [A3B3DE]{poi.name}[-],,,,,,,
flogi_desperate_defence_response,,,,,,,,,,,[CC7722]決死の防衛[-] ([DECEA3]{poi.distance} {poi.direction}[-]) [A3B3DE]{poi.name}[-],,,,,,,

# === Quest Revamp Gears ===
quest_tier2_superinfested_clear,,,,,,,,,,,[ea899a]ティア2 スーパー蔓延[-],,,,,,,
quest_tier3_superinfested_clear,,,,,,,,,,,[ea899a]ティア3 スーパー蔓延[-],,,,,,,
quest_tier4_superinfested_clear,,,,,,,,,,,[ea899a]ティア4 スーパー蔓延[-],,,,,,,
quest_tier5_superinfested_clear,,,,,,,,,,,[ea899a]ティア5 スーパー蔓延[-],,,,,,,
quest_tier6_superinfested_clear,,,,,,,,,,,[ea899a]ティア6 スーパー蔓延[-],,,,,,,
quest_tier2_ultrainfested_clear,,,,,,,,,,,[fc8c03]ティア2 ウルトラ蔓延[-],,,,,,,
quest_tier3_ultrainfested_clear,,,,,,,,,,,[fc8c03]ティア3 ウルトラ蔓延[-],,,,,,,
quest_tier4_ultrainfested_clear,,,,,,,,,,,[fc8c03]ティア4 ウルトラ蔓延[-],,,,,,,
quest_tier5_ultrainfested_clear,,,,,,,,,,,[fc8c03]ティア5 ウルトラ蔓延[-],,,,,,,
quest_tier6_ultrainfested_clear,,,,,,,,,,,[fc8c03]ティア6 ウルトラ蔓延[-],,,,,,,
quest_tier2_nightmare_clear,,,,,,,,,,,[9500b5]ティア2 ナイトメア蔓延[-],,,,,,,
quest_tier3_nightmare_clear,,,,,,,,,,,[9500b5]ティア3 ナイトメア蔓延[-],,,,,,,
quest_tier4_nightmare_clear,,,,,,,,,,,[9500b5]ティア4 ナイトメア蔓延[-],,,,,,,
quest_tier5_nightmare_clear,,,,,,,,,,,[9500b5]ティア5 ナイトメア蔓延[-],,,,,,,
quest_tier6_nightmare_clear,,,,,,,,,,,[9500b5]ティア6 ナイトメア蔓延[-],,,,,,,
quest_superinfestation_response2,,,,,,,,,,,[D95A9C]スーパー蔓延を駆除[-] [A3B3DE]{poi.name}[-] [7eb293]T1 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_superinfestation_response3,,,,,,,,,,,[D95A9C]スーパー蔓延を駆除[-] [A3B3DE]{poi.name}[-] [fef580]T2 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_superinfestation_response4,,,,,,,,,,,[D95A9C]スーパー蔓延を駆除[-] [A3B3DE]{poi.name}[-] [FF5733]T3 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_superinfestation_response5,,,,,,,,,,,[D95A9C]スーパー蔓延を駆除[-] [A3B3DE]{poi.name}[-] [c4342d]T4 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_superinfestation_response6,,,,,,,,,,,[D95A9C]スーパー蔓延を駆除[-] [A3B3DE]{poi.name}[-] [66033c]T5 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_ultrainfestation_response2,,,,,,,,,,,[BB3FB3]ウルトラ蔓延を駆除[-] [A3B3DE]{poi.name}[-] [7eb293]T1 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_ultrainfestation_response3,,,,,,,,,,,[C446B0]ウルトラ蔓延を駆除[-] [A3B3DE]{poi.name}[-] [fef580]T2 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_ultrainfestation_response4,,,,,,,,,,,[C446B0]ウルトラ蔓延を駆除[-] [A3B3DE]{poi.name}[-] [FF5733]T3 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_ultrainfestation_response5,,,,,,,,,,,[C446B0]ウルトラ蔓延を駆除[-] [A3B3DE]{poi.name}[-] [c4342d]T4 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_ultrainfestation_response6,,,,,,,,,,,[C446B0]ウルトラ蔓延を駆除[-] [A3B3DE]{poi.name}[-] [66033c]T5 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_nightmare_response2,,,,,,,,,,,[9500b5]ナイトメア駆除[-] [A3B3DE]{poi.name}[-] [7eb293]T1 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_nightmare_response3,,,,,,,,,,,[9500b5]ナイトメア駆除[-] [A3B3DE]{poi.name}[-] [fef580]T2 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_nightmare_response4,,,,,,,,,,,[9500b5]ナイトメア駆除[-] [A3B3DE]{poi.name}[-] [FF5733]T3 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_nightmare_response5,,,,,,,,,,,[9500b5]ナイトメア駆除[-] [A3B3DE]{poi.name}[-] [c4342d]T4 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_nightmare_response6,,,,,,,,,,,[9500b5]ナイトメア駆除[-] [A3B3DE]{poi.name}[-] [66033c]T5 POI[-] ([DECEA3]{poi.distance} {poi.direction}[-]),,,,,,,
quest_superinfestation_subtitle,,,,,,,,,,,スーパー蔓延区域の駆除,,,,,,,
quest_ultrainfestation_subtitle,,,,,,,,,,,ウルトラ蔓延区域の駆除,,,,,,,
quest_nightmare_subtitle,,,,,,,,,,,この悪夢を終わらせろ！,,,,,,,
quest_tier2_superinfested_clear_offer,,,,,,,,,,,近場でスーパー蔓延の巣を見つけた。あの拠点はコロニーの存続に直結する。[DECEA3]{poi.name}[-]のゾンビを掃討してきてくれ。あいつらは集団で湧くから油断するな。,,,,,,,
quest_tier2_ultrainfested_clear_offer,,,,,,,,,,,近場でウルトラ蔓延の巣を見つけた。あの拠点はコロニーの存続に直結する。[DECEA3]{poi.name}[-]のゾンビを掃討してきてくれ。連中は群れで動く、覚えておけ。,,,,,,,
quest_tier2_nightmare_clear_offer,,,,,,,,,,,近場でナイトメアを見つけた。あの拠点はコロニーの存続に直結する。[DECEA3]{poi.name}[-]のゾンビを掃討してきてくれ。覚えておけ、想像以上の数だ。,,,,,,,
quest_tier3_superinfested_clear_offer,,,,,,,,,,,走者の一人から報告が入った。[DECEA3]{poi.name}[-]のセーフハウスがスーパー蔓延の巣窟になっているらしい。脅威を排除しろ、サバイバー。,,,,,,,
quest_tier3_ultrainfested_clear_offer,,,,,,,,,,,走者の一人から報告が入った。[DECEA3]{poi.name}[-]のセーフハウスがウルトラ蔓延の巣窟になっているらしい。脅威を排除しろ、サバイバー。,,,,,,,
quest_tier3_nightmare_clear_offer,,,,,,,,,,,走者の一人から報告が入った。[DECEA3]{poi.name}[-]のセーフハウスは完全に占拠された。これはナイトメアだ！,,,,,,,
quest_tier4_superinfested_clear_offer,,,,,,,,,,,たった今情報が入った。スーパー蔓延の群れが[DECEA3]{poi.name}[-]の我々の隊を全滅させた。武器を全て持って、ゾンビどもの尻を蹴り飛ばしてこい！,,,,,,,
quest_tier4_ultrainfested_clear_offer,,,,,,,,,,,たった今情報が入った。ウルトラ蔓延の群れが[DECEA3]{poi.name}[-]の我々の隊を全滅させた。武器を全て持って、ゾンビどもの尻を蹴り飛ばしてこい！,,,,,,,
quest_tier4_nightmare_clear_offer,,,,,,,,,,,たった今情報が入った。膨大な蔓延群れが[DECEA3]{poi.name}[-]の我々の隊を完全に全滅させた。武器を全て持って、この悪夢を終わらせろ！,,,,,,,
quest_tier5_superinfested_clear_offer,,,,,,,,,,,マジかよ！ 大規模な集落がスーパー蔓延のコロニーに占拠された。最大限の警戒で[DECEA3]{poi.name}[-]の脅威を排除しろ。,,,,,,,
quest_tier5_ultrainfested_clear_offer,,,,,,,,,,,マジかよ！ 大規模な集落がウルトラ蔓延のコロニーに占拠された。最大限の警戒で[DECEA3]{poi.name}[-]の脅威を排除しろ。,,,,,,,
quest_tier5_nightmare_clear_offer,,,,,,,,,,,マジかよ！ [DECEA3]{poi.name}[-]には絶対近づくな！ どこにでも奴らがいる、逃げろ！,,,,,,,

# === CATUI backpack 91slot ===
perkPackMuleRank1LongDesc,progression,perk Str,,,,,,,,,"完璧に整理する暇なんてあるか？
所持品を4つ多く持っても重量過多にならない。
インベントリからのクラフト速度+10%。",,,,,,,
perkPackMuleRank2LongDesc,progression,perk Str,,,,,,,,,"どこかにあるはずだ。
所持品を7つ多く持っても重量過多にならない。
インベントリからのクラフト速度+20%。",,,,,,,
perkPackMuleRank3LongDesc,progression,perk Str,,,,,,,,,"何がどこにあるか完全に把握している。
所持品を10多く持っても重量過多にならない。
インベントリからのクラフト速度+30%。",,,,,,,
perkPackMuleRank4LongDesc,progression,perk Str,,,,,,,,,"点検合格、二等兵。
所持品を13多く持っても重量過多にならない。
インベントリからのクラフト速度+40%。",,,,,,,
perkPackMuleRank5LongDesc,progression,perk Str,,,,,,,,,"見せつけているな！ もはやラバか怪力男だ。
所持品を16多く持っても重量過多にならない。
インベントリからのクラフト速度+50%。",,,,,,,

# === Research SkillMag ===
researchbench,blocks,block,,,,,,,,,リサーチベンチ,,,,,,,
researchbenchDesc,blocks,block,,,,,,,,,"スキル雑誌・本・設計図を解体して得た「リサーチデータ」を編纂するための作業台。

鉄くず、機械部品、木材で修理する。",,,,,,,
resourceResearchData,items,item,,,,,,,,,リサーチデータ,,,,,,,
resourceResearchDataDesc,items,item,,,,,,,,,スキル雑誌・本・設計図から拾い集めた抜粋。リサーチベンチで編纂すれば新たなスキル雑誌を作成できる。,,,,,,,

# === FNS Super Rad BMX ===
vehicleFnsSuperRadBmxPlaceable,,,,,,,,,,,スーパーラッドBMX,,,,,,,
vehicleFnsSuperRadBmxDesc,,,,,,,,,,,"速く走れる。
ハンドル左右の握りで安定性が増す。",,,,,,,
BMX_Shocks,,,,,,,,,,,BMXショック,,,,,,,
vehicleBmxShocksDesc,,,,,,,,,,,スーパーラッドBMXでイカしたジャンプを高く決めるためのサスペンション。,,,,,,,
eBikeBattery,,,,,,,,,,,Eバイクバッテリー,,,,,,,
vehicleEbikeBatteryDesc,,,,,,,,,,,普通の自転車を電動の爆速マシンに変える。,,,,,,,
